Date,Hour,NUCLEAR,GAS,HYDRO,WIND,SOLAR,BIOFUEL,Total Output
1/6/2018,20,11580,3987,5853,782,0,142,22344
1/6/2018,21,11579,4480,5695,734,0,161,22649
1/6/2018,22,11576,5022,5278,682,0,171,22729
1/6/2018,23,11576,4014,4956,679,0,171,21396
1/6/2018,24,11576,2851,4674,770,0,174,20045
1/7/2018,1,11581,2016,4811,846,0,171,19425
1/7/2018,2,11583,1459,4712,1027,0,161,18942
1/7/2018,3,11590,1010,4392,1453,0,111,18556
1/7/2018,4,11586,601,4313,1955,0,71,18526
1/7/2018,5,11589,366,3835,2327,0,55,18172
1/7/2018,6,11600,336,3848,2593,0,12,18389
1/7/2018,7,11601,338,3808,2998,0,0,18745
1/7/2018,8,11596,422,3863,3303,0,1,19185
1/7/2018,9,11589,626,4145,3654,6,1,20021
1/7/2018,10,11579,820,4237,3716,22,0,20374
1/7/2018,11,11611,955,4551,3793,51,0,20961
1/7/2018,12,11589,1010,5103,3709,52,1,21464
1/7/2018,13,11579,1158,4978,3723,38,0,21476
1/7/2018,14,11584,1312,4164,3766,27,0,20853
1/7/2018,15,11587,1350,4308,3754,21,19,21039
1/7/2018,16,11549,1448,4830,3735,13,59,21634
1/7/2018,17,11578,1678,5221,3732,4,143,22356
1/7/2018,18,11588,2130,5540,3707,0,178,23143
1/7/2018,19,11591,2056,5487,3646,0,178,22958
1/7/2018,20,11593,1645,4821,3719,0,125,21903
1/7/2018,21,11591,1205,4658,3662,0,56,21172
1/7/2018,22,11584,670,4166,3445,0,51,19916
1/7/2018,23,11579,550,4117,3372,0,25,19643
1/7/2018,24,11586,377,3584,3336,0,12,18895
1/8/2018,1,11599,337,3338,2702,0,13,17989
1/8/2018,2,11602,337,3330,2428,0,13,17710
1/8/2018,3,11599,336,3369,1999,0,12,17315
1/8/2018,4,11593,335,3269,2032,0,12,17241
1/8/2018,5,11600,329,3235,1968,0,13,17145
1/8/2018,6,11605,345,3335,2512,0,14,17811
1/8/2018,7,11606,411,3430,2790,0,21,18258
1/8/2018,8,11598,524,3958,3300,0,26,19406
1/8/2018,9,11593,526,4354,3333,0,16,19822
1/8/2018,10,11586,527,4422,3308,6,19,19868
1/8/2018,11,11586,531,4568,3369,12,21,20087
1/8/2018,12,11584,642,4163,3382,20,27,19818
1/8/2018,13,11588,698,4468,3357,19,29,20159
1/8/2018,14,11478,855,4100,3305,20,33,19791
1/8/2018,15,11448,1011,4085,3344,27,29,19944
1/8/2018,16,11578,1346,4212,3146,22,30,20334
1/8/2018,17,11580,1307,4579,3325,4,27,20822
1/8/2018,18,11584,1140,4935,3359,0,34,21052
1/8/2018,19,11586,1103,4855,3237,0,34,20815
1/8/2018,20,11587,963,4909,3076,0,34,20569
1/8/2018,21,11627,762,4818,3200,0,34,20441
1/8/2018,22,11477,566,4256,3183,0,34,19516
1/8/2018,23,11520,499,3734,2516,0,34,18303
1/8/2018,24,11585,327,3371,2314,0,25,17622
1/9/2018,1,10806,292,3100,2586,0,18,16802
1/9/2018,2,10766,291,3100,2163,0,18,16338
1/9/2018,3,10793,303,3155,1922,0,18,16191
1/9/2018,4,10794,328,3154,1779,0,18,16073
1/9/2018,5,10798,508,3193,1782,0,21,16302
1/9/2018,6,10806,873,3248,1142,0,25,16094
1/9/2018,7,10812,1419,3658,1192,0,29,17110
1/9/2018,8,10818,1855,4739,1398,0,35,18845
1/9/2018,9,10817,1880,4486,1227,17,35,18462
1/9/2018,10,10817,1996,4508,850,54,35,18260
1/9/2018,11,10809,2121,4680,702,76,35,18423
1/9/2018,12,10809,2272,4529,553,107,35,18305
1/9/2018,13,10813,2302,4777,510,101,35,18538
1/9/2018,14,10817,2751,4776,398,82,35,18859
1/9/2018,15,10809,2484,4628,280,69,35,18305
1/9/2018,16,10813,2771,4676,179,37,36,18512
1/9/2018,17,10813,3170,5144,117,10,35,19289
1/9/2018,18,10812,3784,5548,178,0,37,20359
1/9/2018,19,10819,3564,5559,282,0,39,20263
1/9/2018,20,10823,3221,5512,360,0,42,19958
1/9/2018,21,10818,2658,5516,484,0,34,19510
1/9/2018,22,10809,2346,5180,629,0,34,18998
1/9/2018,23,10807,1970,4572,748,0,34,18131
1/9/2018,24,10804,1151,3855,1065,0,26,16901
1/10/2018,1,10812,466,3382,1484,0,19,16163
1/10/2018,2,10816,305,3271,1773,0,18,16183
1/10/2018,3,10816,305,3258,1748,0,18,16145
1/10/2018,4,10818,333,3213,1896,0,18,16278
1/10/2018,5,10829,366,3131,1818,0,20,16164
1/10/2018,6,10820,575,3348,1756,0,21,16520
1/10/2018,7,10827,729,3900,1877,0,28,17361
1/10/2018,8,10830,892,4402,2706,0,33,18863
1/10/2018,9,10829,891,4491,2814,17,32,19074
1/10/2018,10,10826,888,4757,2762,80,33,19346
1/10/2018,11,10794,888,4753,2675,158,33,19301
1/10/2018,12,10827,733,4406,2323,192,33,18514
1/10/2018,13,10822,780,4448,2218,141,35,18444
1/10/2018,14,10663,636,4770,2673,86,31,18859
1/10/2018,15,10765,510,4621,3013,52,26,18987
1/10/2018,16,10820,596,4506,2826,19,26,18793
1/10/2018,17,10817,880,4760,2744,3,26,19230
1/10/2018,18,10817,892,5186,3511,0,27,20433
1/10/2018,19,10822,887,5094,3679,0,33,20515
1/10/2018,20,10817,726,4727,3585,0,33,19888
1/10/2018,21,10813,565,4577,3495,0,33,19483
1/10/2018,22,10803,508,4294,3353,0,34,18992
1/10/2018,23,10802,347,3746,3254,0,34,18183
1/10/2018,24,10804,267,3271,3111,0,23,17476
1/11/2018,1,10811,268,3181,3048,0,19,17327
1/11/2018,2,10805,268,3128,2620,0,19,16840
1/11/2018,3,10803,268,3278,2230,0,19,16598
1/11/2018,4,10814,267,3257,1872,0,19,16229
1/11/2018,5,10811,267,3202,2215,0,20,16515
1/11/2018,6,10810,275,3449,2391,0,23,16948
1/11/2018,7,10813,275,3782,2982,0,29,17881
1/11/2018,8,10815,270,3944,3562,0,35,18626
1/11/2018,9,10747,277,4293,3375,5,34,18731
1/11/2018,10,10739,303,4401,3092,18,34,18587
1/11/2018,11,10740,361,4404,2854,43,33,18435
1/11/2018,12,10729,360,4416,3001,66,34,18606
1/11/2018,13,10730,275,4411,3115,108,34,18673
1/11/2018,14,10733,270,4598,3218,87,30,18936
1/11/2018,15,10815,275,4477,3346,37,25,18975
1/11/2018,16,10823,297,4490,3514,16,26,19166
1/11/2018,17,10823,294,4823,3573,1,21,19535
1/11/2018,18,10814,267,4938,3603,0,26,19648
1/11/2018,19,10804,264,4776,3503,0,27,19374
1/11/2018,20,10807,270,4838,3696,0,27,19638
1/11/2018,21,10803,279,4779,3769,0,22,19652
1/11/2018,22,10789,266,4102,3761,0,26,18944
1/11/2018,23,10773,268,3588,3569,0,24,18222
1/11/2018,24,10775,269,3440,2343,0,17,16844
1/12/2018,1,10771,268,2900,2599,0,11,16549
1/12/2018,2,10777,271,2973,1942,0,8,15971
1/12/2018,3,10788,269,3020,1627,0,7,15711
1/12/2018,4,10803,269,2981,1635,0,8,15696
1/12/2018,5,10801,265,2947,1800,0,9,15822
1/12/2018,6,10800,265,3216,1870,0,12,16163
1/12/2018,7,10802,269,3865,1789,0,16,16741
1/12/2018,8,10802,268,4063,2506,0,24,17663
1/12/2018,9,10802,278,4427,2602,0,27,18136
1/12/2018,10,10794,386,4692,2519,7,26,18424
1/12/2018,11,10795,369,4312,2474,12,27,17989
1/12/2018,12,10792,493,4697,2487,16,27,18512
1/12/2018,13,10779,675,4715,2607,19,27,18822
1/12/2018,14,10778,763,4505,2232,14,27,18319
1/12/2018,15,10775,777,4694,2328,14,27,18615
1/12/2018,16,10776,917,4596,2455,6,27,18777
1/12/2018,17,10781,1087,4745,2050,0,27,18690
1/12/2018,18,10778,1304,5030,2515,0,27,19654
1/12/2018,19,10780,1335,4776,2585,0,27,19503
1/12/2018,20,10779,1332,4675,2656,0,27,19469
1/12/2018,21,10759,1338,4610,2789,0,27,19523
1/12/2018,22,10762,848,4490,2785,0,27,18912
1/12/2018,23,10777,707,3726,2569,0,27,17806
1/12/2018,24,10774,449,3530,2307,0,19,17079
1/13/2018,1,10771,313,3359,2621,0,10,17074
1/13/2018,2,10719,310,3446,2822,0,1,17298
1/13/2018,3,10655,310,3844,2783,0,0,17592
1/13/2018,4,10662,344,3549,2587,0,0,17142
1/13/2018,5,10667,364,3485,2319,0,0,16835
1/13/2018,6,10664,399,3754,2456,0,0,17273
1/13/2018,7,10666,539,3963,2155,0,0,17323
1/13/2018,8,10670,624,4257,2152,0,0,17703
1/13/2018,9,10666,822,4768,1967,4,0,18227
1/13/2018,10,10662,1061,4755,1927,32,0,18437
1/13/2018,11,10658,1244,4449,1783,68,0,18202
1/13/2018,12,10657,1401,4408,1419,90,0,17975
1/13/2018,13,10655,1602,4620,1560,104,0,18541
1/13/2018,14,10653,1899,4503,1475,100,0,18630
1/13/2018,15,10647,2242,4538,1107,65,0,18599
1/13/2018,16,10642,2501,4700,1125,41,0,19009
1/13/2018,17,10647,2729,5282,992,9,0,19659
1/13/2018,18,10647,3787,5520,1045,0,0,20999
1/13/2018,19,10655,3565,5436,1047,0,0,20703
1/13/2018,20,10655,3381,5522,956,0,0,20514
1/13/2018,21,10645,3762,5110,734,0,0,20251
1/13/2018,22,10644,3831,4796,594,0,0,19865
1/13/2018,23,10644,3323,4674,392,0,0,19033
1/13/2018,24,10650,2712,4223,313,0,0,17898
1/14/2018,1,10645,3188,3882,282,0,0,17997
1/14/2018,2,10650,2978,3646,312,0,0,17586
1/14/2018,3,10639,2439,3695,344,0,0,17117
1/14/2018,4,10616,1980,3768,376,0,0,16740
1/14/2018,5,10627,2213,3748,361,0,0,16949
1/14/2018,6,10630,2362,3906,370,0,0,17268
1/14/2018,7,10627,2617,4112,368,0,0,17724
1/14/2018,8,10625,3436,4710,394,0,0,19165
1/14/2018,9,10612,3840,4942,427,17,7,19845
1/14/2018,10,10616,3536,4661,360,46,12,19231
1/14/2018,11,10619,3464,4599,330,89,3,19104
1/14/2018,12,10625,3617,4542,331,121,5,19241
1/14/2018,13,10628,3696,4585,369,157,0,19435
1/14/2018,14,10633,3244,4564,418,137,0,18996
1/14/2018,15,10607,3232,4489,436,73,0,18837
1/14/2018,16,10646,3747,4902,481,32,2,19810
1/14/2018,17,10640,4194,5078,550,15,3,20480
1/14/2018,18,10637,4804,5295,672,0,15,21423
1/14/2018,19,10640,4669,5288,971,0,12,21580
1/14/2018,20,10637,4507,5172,1154,0,3,21473
1/14/2018,21,10631,5062,4673,1321,0,0,21687
1/14/2018,22,10629,4877,4202,1493,0,0,21201
1/14/2018,23,10642,3685,3685,1831,0,1,19844
1/14/2018,24,10649,2480,3335,1683,0,1,18148
1/15/2018,1,10646,2405,3601,1566,0,0,18218
1/15/2018,2,10645,2798,3661,1462,0,8,18574
1/15/2018,3,10657,2301,3620,1550,0,18,18146
1/15/2018,4,10655,2172,3806,1647,0,18,18298
1/15/2018,5,10660,2021,3804,1780,0,18,18283
1/15/2018,6,10652,2284,4253,1940,0,20,19149
1/15/2018,7,10652,3422,4771,1985,0,26,20856
1/15/2018,8,10659,4118,4914,1956,0,32,21679
1/15/2018,9,10651,4716,4996,1846,16,33,22258
1/15/2018,10,10670,4788,4868,1983,41,32,22382
1/15/2018,11,10669,4636,4962,1975,65,25,22332
1/15/2018,12,10671,4630,5003,1733,86,30,22153
1/15/2018,13,10672,4068,5077,1654,83,24,21578
1/15/2018,14,10674,3981,4974,1692,52,26,21399
1/15/2018,15,10669,4363,4969,1620,44,35,21700
1/15/2018,16,10676,4226,5026,1489,25,46,21488
1/15/2018,17,10671,4195,5178,1336,5,47,21432
1/15/2018,18,10672,4441,5114,1057,0,89,21373
1/15/2018,19,10670,4748,5203,1000,0,97,21718
1/15/2018,20,10667,4355,5400,1051,0,150,21623
1/15/2018,21,10659,5065,5309,915,0,199,22147
1/15/2018,22,10654,4919,4961,789,0,177,21500
1/15/2018,23,10652,4334,4733,665,0,90,20474
1/15/2018,24,10667,3238,4301,620,0,33,18859
1/16/2018,1,10669,3250,3671,617,0,13,18220
1/16/2018,2,10676,2768,3627,579,0,12,17662
1/16/2018,3,10680,2512,3698,566,0,12,17468
1/16/2018,4,10671,2458,3552,672,0,12,17365
1/16/2018,5,10652,2577,3814,706,0,12,17761
1/16/2018,6,10670,2865,3961,598,0,14,18108
1/16/2018,7,10662,4322,4342,608,0,43,19977
1/16/2018,8,10663,4759,4612,791,0,81,20906
1/16/2018,9,10658,4469,4886,834,2,107,20956
1/16/2018,10,10660,4703,4867,744,12,116,21102
1/16/2018,11,10668,4735,4837,703,30,115,21088
1/16/2018,12,10681,4263,4856,636,42,114,20592
1/16/2018,13,10688,3583,4821,640,46,114,19892
1/16/2018,14,10688,3510,4677,614,43,115,19647
1/16/2018,15,10692,3281,4618,503,39,106,19239
1/16/2018,16,10691,3310,4824,490,26,113,19454
1/16/2018,17,10701,3949,5131,568,6,184,20539
1/16/2018,18,10715,4211,5607,692,0,196,21421
1/16/2018,19,10715,4256,5624,881,0,193,21669
1/16/2018,20,10712,4238,5697,988,0,196,21831
1/16/2018,21,10702,4768,5151,1008,0,203,21832
1/16/2018,22,10704,3698,4911,1058,0,167,20538
1/16/2018,23,10706,3135,4351,1138,0,83,19413
1/16/2018,24,10706,1883,4423,1206,0,70,18288
1/17/2018,1,10702,791,4360,1226,0,64,17143
1/17/2018,2,10717,480,4313,1209,0,62,16781
1/17/2018,3,10720,409,4306,1265,0,20,16720
1/17/2018,4,10717,461,4268,1289,0,9,16744
1/17/2018,5,10716,850,4419,1315,0,10,17310
1/17/2018,6,10715,1588,4075,1369,0,13,17760
1/17/2018,7,10711,2206,4591,1420,0,28,18956
1/17/2018,8,10710,3139,5284,1451,0,69,20653
1/17/2018,9,10711,2964,5428,1632,3,108,20846
1/17/2018,10,10707,2755,5260,1524,26,76,20348
1/17/2018,11,10717,2454,4947,1634,63,81,19896
1/17/2018,12,10712,2394,4782,1888,71,86,19933
1/17/2018,13,10717,1878,4298,2171,114,86,19264
1/17/2018,14,10719,1719,4517,2397,132,86,19570
1/17/2018,15,10708,1784,4556,2694,110,86,19938
1/17/2018,16,10697,1653,4503,2889,67,86,19895
1/17/2018,17,10685,1659,4784,2898,19,86,20131
1/17/2018,18,10682,1810,5192,3757,0,86,21527
1/17/2018,19,10707,1828,5261,3865,0,85,21746
1/17/2018,20,10703,1819,5198,3949,0,83,21752
1/17/2018,21,10692,1333,5023,3969,0,83,21100
1/17/2018,22,10686,917,5005,3963,0,85,20656
1/17/2018,23,10683,501,4436,3933,0,37,19590
1/17/2018,24,10683,412,3755,3633,0,16,18499
1/18/2018,1,10682,411,3635,3527,0,16,18271
1/18/2018,2,10688,415,3670,3394,0,16,18183
1/18/2018,3,10707,424,3615,3051,0,16,17813
1/18/2018,4,10704,445,3630,3148,0,13,17940
1/18/2018,5,10698,532,3653,2827,0,15,17725
1/18/2018,6,10699,765,3776,3012,0,15,18267
1/18/2018,7,10704,1314,4226,2965,0,23,19232
1/18/2018,8,10703,1659,4695,3207,0,38,20302
1/18/2018,9,10702,1767,4662,3077,5,41,20254
1/18/2018,10,10701,1876,4561,2893,29,41,20101
1/18/2018,11,10685,1862,4757,2451,60,43,19858
1/18/2018,12,10718,1829,4706,2453,74,46,19826
1/18/2018,13,10704,1734,4546,2630,76,51,19741
1/18/2018,14,10703,1694,4656,2434,72,42,19601
1/18/2018,15,10656,1596,4672,2762,56,41,19783
1/18/2018,16,10695,1299,4898,2487,27,68,19474
1/18/2018,17,10701,1134,5036,3103,12,96,20082
1/18/2018,18,10705,1225,5550,3252,1,150,20883
1/18/2018,19,10733,1169,5511,3286,0,129,20828
1/18/2018,20,10739,1053,5295,3398,0,79,20564
1/18/2018,21,10742,1040,4790,3429,0,79,20080
1/18/2018,22,10739,673,4541,3381,0,86,19420
1/18/2018,23,10731,337,3957,3063,0,77,18165
1/18/2018,24,10725,291,3956,2737,0,15,17724
1/19/2018,1,10725,291,3687,2962,0,12,17677
1/19/2018,2,10725,290,3497,2795,0,14,17321
1/19/2018,3,10725,295,3494,2766,0,13,17293
1/19/2018,4,10726,303,3538,2728,0,11,17306
1/19/2018,5,10737,393,3523,2378,0,12,17043
1/19/2018,6,10741,745,3559,2393,0,11,17449
1/19/2018,7,10751,773,4090,2182,0,16,17812
1/19/2018,8,10748,935,4416,2791,0,27,18917
1/19/2018,9,10750,1181,4767,2718,18,28,19462
1/19/2018,10,10747,1291,4813,3068,74,26,20019
1/19/2018,11,10748,1235,4769,2588,129,27,19496
1/19/2018,12,10748,1155,4746,2226,151,27,19053
1/19/2018,13,10747,1136,4763,2282,151,28,19107
1/19/2018,14,10747,1127,4775,2165,153,27,18994
1/19/2018,15,10747,1113,4782,2204,135,27,19008
1/19/2018,16,10746,995,4792,2920,79,27,19559
1/19/2018,17,10762,1160,4840,2858,21,27,19668
1/19/2018,18,10781,982,5038,3385,0,27,20213
1/19/2018,19,10781,898,4967,3555,0,27,20228
1/19/2018,20,10780,895,4740,3437,0,26,19878
1/19/2018,21,10780,725,4602,3728,0,27,19862
1/19/2018,22,10775,549,4391,3797,0,27,19539
1/19/2018,23,10776,341,3950,3580,0,27,18674
1/19/2018,24,10775,319,3583,3326,0,9,18012
1/20/2018,1,9973,317,3330,3503,0,0,17123
1/20/2018,2,9829,316,3310,3196,0,0,16651
1/20/2018,3,9823,315,3378,2746,0,0,16262
1/20/2018,4,9825,320,3468,2543,0,0,16156
1/20/2018,5,9834,320,3396,2595,0,1,16146
1/20/2018,6,9837,320,3442,2717,0,1,16317
1/20/2018,7,9840,321,3712,2740,0,0,16613
1/20/2018,8,9837,321,3803,2975,0,0,16936
1/20/2018,9,9823,402,3942,3197,28,0,17392
1/20/2018,10,9818,389,4098,2907,73,0,17285
1/20/2018,11,9820,512,4234,2675,151,1,17393
1/20/2018,12,9814,759,4463,2121,182,6,17345
1/20/2018,13,9817,991,4393,978,230,5,16414
1/20/2018,14,9841,1251,4406,738,245,11,16492
1/20/2018,15,9838,1409,4570,590,93,13,16513
1/20/2018,16,9812,1460,4563,769,101,11,16716
1/20/2018,17,9846,1519,4842,897,21,1,17126
1/20/2018,18,9854,1520,5129,1592,1,0,18096
1/20/2018,19,9857,1381,5036,1816,0,0,18090
1/20/2018,20,9865,1165,4883,1739,0,0,17652
1/20/2018,21,9862,820,4832,1530,0,0,17044
1/20/2018,22,9858,524,4566,1503,0,0,16451
1/20/2018,23,9855,364,4252,1455,0,0,15926
1/20/2018,24,9861,278,3853,1234,0,0,15226
1/21/2018,1,9861,278,3744,1026,0,0,14909
1/21/2018,2,9857,278,3805,899,0,0,14839
1/21/2018,3,9858,278,3968,713,0,0,14817
1/21/2018,4,9829,277,3899,521,0,0,14526
1/21/2018,5,9857,278,3778,411,0,0,14324
1/21/2018,6,9871,279,3968,311,0,0,14429
1/21/2018,7,9886,354,4193,347,0,0,14780
1/21/2018,8,9881,375,4293,390,0,0,14939
1/21/2018,9,9882,605,4705,337,12,0,15541
1/21/2018,10,9859,940,4656,390,61,0,15906
1/21/2018,11,9857,1063,4507,449,87,0,15963
1/21/2018,12,9865,1040,4780,366,104,0,16155
1/21/2018,13,9866,1057,5013,406,116,0,16458
1/21/2018,14,9865,1412,5265,171,82,0,16795
1/21/2018,15,9863,1556,5273,63,63,0,16818
1/21/2018,16,9867,1623,5132,37,21,0,16680
1/21/2018,17,9872,1679,5072,56,2,0,16681
1/21/2018,18,9864,2092,5501,91,0,0,17548
1/21/2018,19,9869,2242,5507,124,0,0,17742
1/21/2018,20,9872,1835,5352,95,0,0,17154
1/21/2018,21,9867,1494,5323,75,0,0,16759
1/21/2018,22,9869,1314,4867,105,0,0,16155
1/21/2018,23,9857,710,4609,115,0,0,15291
1/21/2018,24,9856,515,4485,96,0,0,14952
1/22/2018,1,9875,404,4331,134,0,0,14744
1/22/2018,2,9877,429,4013,257,0,5,14581
1/22/2018,3,9891,365,3865,333,0,7,14461
